"","correct","earnings","trial","face_val","house_val","house_mult","face_mult","summed_val","image_list","key_entry_list","rt_list","participant","rt","total_fix_face_0","total_fix_house_1","first_image","last_image","final_earnings","abs_diff","fix_num","face_val_total","house_val_total","first_val","second_val","first_mult","second_mult","1_fixation","2_fixation","3_fixation","4_fixation","5_fixation","6_fixation","7_fixation","8_fixation","9_fixation","10_fixation","11_fixation","12_fixation","13_fixation","14_fixation","15_fixation","mean_fix","choice","summedVal","subject","absSummedVal","swapAmount","firstMult","firstVal","secondMult","secondVal","faceTotal","houseTotal","total_0_face","total_1_house"
"66",1,48,66,0.75,-0.5,1,1,0.25,"[0, 1, 0]","['space', 'space', 'f']","[0.516785089565019, 1.4670232794105686, 6.416820865695627]",103,6.41682086569563,5.46658267585008,0.95023818984555,0,0,186.5,1.25,3,0.75,-0.5,0.75,-0.5,1,1,0.516785089565019,0.95023818984555,4.94979758628506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,1,0.25,103,0.25,3,1,0.75,1,-0.5,0.75,-0.5,5.46658267585008,0.95023818984555
"67",1,49.25,67,0.5,0.75,1,1,1.25,"[1, 0]","['space', 'f']","[3.5001348936020804, 4.550126169506257]",103,4.55012616950626,1.04999127590418,3.50013489360208,0,1,186.5,0.25,2,0.5,0.75,0.5,0.75,1,1,3.50013489360208,1.04999127590418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,1,1.25,103,1.25,2,1,0.5,1,0.75,0.5,0.75,1.04999127590418,3.50013489360208
"68",1,49.25,68,-0.5,0.5,1,2,-0.5,"[1, 0, 1]","['space', 'space', 'j']","[2.400146110299829, 8.53348623718739, 10.383681393041115]",103,10.3836813930411,6.13334012688756,4.25034126615355,1,1,186.5,1,3,-1,0.5,0.5,-1,1,2,2.40014611029983,6.13334012688756,1.85019515585373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,0,-0.5,103,0.5,3,1,0.5,2,-1,-1,0.5,6.13334012688756,4.25034126615355
"69",1,49.25,69,-1,0.75,1,1,-0.25,"[0, 1, 0]","['space', 'space', 'j']","[1.38362970826347, 3.150124483336185, 3.783460211519923]",103,3.78346021151992,2.01696543644721,1.76649477507272,0,0,186.5,1.75,3,-1,0.75,-1,0.75,1,1,1.38362970826347,1.76649477507272,0.633335728183738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,0,-0.25,103,0.25,3,1,-1,1,0.75,-1,0.75,2.01696543644721,1.76649477507272
"70",1,49.25,70,-1,-0.25,2,1,-1.5,"[1, 0]","['space', 'j']","[0.550253365376193, 2.166923502130885]",103,2.16692350213089,1.61667013675469,0.550253365376193,0,1,186.5,0.75,2,-1,-0.5,-1,-0.5,1,2,0.550253365376193,1.61667013675469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,0,-1.5,103,1.5,2,1,-1,2,-0.5,-1,-0.5,1.61667013675469,0.550253365376193
"71",1,49.25,71,-0.25,0.5,1,3,-0.25,"[1, 0, 1, 0]","['space', 'space', 'space', 'j']","[0.5669387509733497, 1.8502622360956593, 4.916944395976316, 6.3167595037666615]",103,6.31675950376666,2.68313859291266,3.63362091085401,0,1,186.5,0.75,4,-0.75,0.5,-0.75,0.5,3,1,0.56693875097335,1.28332348512231,3.06668215988066,1.39981510779035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,0,-0.25,103,0.25,4,3,-0.75,1,0.5,-0.75,0.5,2.68313859291266,3.63362091085401
"72",1,49.25,72,0,-0.25,2,1,-0.5,"[0, 1]","['space', 'j']","[0.31694974773381546, 1.6001170788495074]",103,1.60011707884951,0.316949747733815,1.28316733111569,1,0,186.5,0.25,2,0,-0.5,-0.5,0,2,1,0.316949747733815,1.28316733111569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,0,-0.5,103,0.5,2,2,-0.5,1,0,0,-0.5,0.316949747733815,1.28316733111569
"73",1,50.25,73,0.75,-0.5,1,2,1,"[1, 0, 1, 0]","['space', 'space', 'space', 'f']","[0.933789967728444, 2.6002867955285183, 4.483472967762282, 5.800133134120188]",103,5.80013313412019,2.98315699415798,2.81697613996221,0,1,186.5,1.25,4,1.5,-0.5,1.5,-0.5,2,1,0.933789967728444,1.66649682780007,1.88318617223376,1.31666016635791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,1,1,103,1,4,2,1.5,1,-0.5,1.5,-0.5,2.98315699415798,2.81697613996221
"74",1,50.25,74,-0.75,0,1,3,-2.25,"[0, 1, 0]","['space', 'space', 'j']","[3.3501236769061506, 5.166822698487522, 5.733464170352818]",103,5.73346417035282,3.91676514877145,1.81669902158137,0,0,186.5,0.75,3,-2.25,0,-2.25,0,3,1,3.35012367690615,1.81669902158137,0.566641471865296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,0,-2.25,103,2.25,3,3,-2.25,1,0,-2.25,0,3.91676514877145,1.81669902158137
"75",1,50.25,75,0.5,-0.5,2,1,-0.5,"[0, 1, 0, 1]","['space', 'space', 'space', 'j']","[0.7336181250084337, 1.6501116537820053, 5.600304390347446, 7.683662771858508]",103,7.68366277185851,4.68381086157387,2.99985191028463,1,0,186.5,1,4,0.5,-1,-1,0.5,2,1,0.733618125008434,0.916493528773572,3.95019273656544,2.08335838151106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,0,-0.5,103,0.5,4,2,-1,1,0.5,0.5,-1,4.68381086157387,2.99985191028463
"76",1,50.25,76,-0.25,0,2,1,-0.25,"[0, 1]","['space', 'j']","[1.5334492147576384, 3.43361145363815]",103,3.43361145363815,1.53344921475764,1.90016223888051,1,0,186.5,0.25,2,-0.25,0,0,-0.25,2,1,1.53344921475764,1.90016223888051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,0,-0.25,103,0.25,2,2,0,1,-0.25,-0.25,0,1.53344921475764,1.90016223888051
"77",1,50.25,77,-0.75,-0.5,1,1,-1.25,"[0, 1]","['space', 'j']","[0.5501543945265439, 1.7169829579543148]",103,1.71698295795431,0.550154394526544,1.16682856342777,1,0,186.5,0.25,2,-0.75,-0.5,-0.5,-0.75,1,1,0.550154394526544,1.16682856342777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,0,-1.25,103,1.25,2,1,-0.5,1,-0.75,-0.75,-0.5,0.550154394526544,1.16682856342777
"78",1,50.5,78,0.5,-0.25,3,2,0.25,"[0, 1, 0, 1]","['space', 'space', 'space', 'f']","[5.633645836845972, 11.283653387954473, 13.06696660943453, 14.200183206039583]",103,14.2001832060396,7.41695905832603,6.78322414771355,1,0,186.5,0.75,4,1,-0.75,-0.75,1,3,2,5.63364583684597,5.6500075511085,1.78331322148006,1.13321659660505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,1,0.25,103,0.25,4,3,-0.75,2,1,1,-0.75,7.41695905832603,6.78322414771355
"79",1,50.5,79,0.75,-0.75,3,3,0,"[0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'f']","[0.6002703003869101, 1.48340808687135, 3.4501304215864366, 4.516956272478637, 5.933480225623498]",103,5.9334802256235,3.98351658824686,1.94996363737664,0,0,186.5,1.5,5,2.25,-2.25,2.25,-2.25,3,3,0.60027030038691,0.88313778648444,1.96672233471509,1.0668258508922,1.41652395314486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,1,0,103,0,5,3,2.25,3,-2.25,2.25,-2.25,3.98351658824686,1.94996363737664
"80",1,50.5,80,-0.75,-0.5,1,2,-2,"[0, 1]","['space', 'j']","[0.533578976539502, 1.6672358101459395]",103,1.66723581014594,0.533578976539502,1.13365683360644,1,0,186.5,0.25,2,-1.5,-0.5,-0.5,-1.5,1,2,0.533578976539502,1.13365683360644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,0,-2,103,2,2,1,-0.5,2,-1.5,-1.5,-0.5,0.533578976539502,1.13365683360644
"81",1,50.5,81,-0.25,0,1,1,-0.25,"[0, 1]","['space', 'j']","[5.23346270411821, 6.450321398671804]",103,6.4503213986718,5.23346270411821,1.21685869455359,1,0,186.5,0.25,2,-0.25,0,0,-0.25,1,1,5.23346270411821,1.21685869455359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,0,-0.25,103,0.25,2,1,0,1,-0.25,-0.25,0,5.23346270411821,1.21685869455359
"82",1,51,82,-0.25,0.75,1,1,0.5,"[0, 1, 0]","['space', 'space', 'f']","[0.6501043226071488, 2.9836298548871127, 4.2836108671453985]",103,4.2836108671454,1.95008533486543,2.33352553227996,0,0,186.5,1,3,-0.25,0.75,-0.25,0.75,1,1,0.650104322607149,2.33352553227996,1.29998101225829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,1,0.5,103,0.5,3,1,-0.25,1,0.75,-0.25,0.75,1.95008533486543,2.33352553227996
"83",1,53.5,83,1,-0.5,1,3,2.5,"[1, 0, 1, 0]","['space', 'space', 'space', 'f']","[2.2667865557996265, 4.533630661315328, 4.983601996424113, 5.350285329293911]",103,5.35028532929391,2.6335274383855,2.71675789090841,0,1,186.5,1.5,4,3,-0.5,3,-0.5,3,1,2.26678655579963,2.2668441055157,0.449971335108785,0.366683332869798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,1,2.5,103,2.5,4,3,3,1,-0.5,3,-0.5,2.6335274383855,2.71675789090841
"84",1,54.25,84,-0.25,1,1,1,0.75,"[1, 0, 1]","['space', 'space', 'f']","[3.1669465953291365, 3.916789341645199, 5.216975260220352]",103,5.21697526022035,0.749842746316062,4.46713251390429,1,1,186.5,1.25,3,-0.25,1,1,-0.25,1,1,3.16694659532914,0.749842746316062,1.30018591857515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,1,0.75,103,0.75,3,1,1,1,-0.25,-0.25,1,0.749842746316062,4.46713251390429
"85",1,54.25,85,-0.25,-1,2,2,-2.5,"[0, 1, 0]","['space', 'space', 'j']","[0.31677709858558956, 1.0834375581907807, 1.9500930325993977]",103,1.9500930325994,1.18343257299421,0.766660459605191,0,0,186.5,0.75,3,-0.5,-2,-0.5,-2,2,2,0.31677709858559,0.766660459605191,0.866655474408617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,0,-2.5,103,2.5,3,2,-0.5,2,-2,-0.5,-2,1.18343257299421,0.766660459605191
"86",1,54.25,86,0.5,-1,1,1,-0.5,"[0, 1, 0]","['space', 'space', 'j']","[0.38358682089528884, 1.0002488933605491, 4.083462850741853]",103,4.08346285074185,3.46680077827659,0.61666207246526,0,0,186.5,1.5,3,0.5,-1,0.5,-1,1,1,0.383586820895289,0.61666207246526,3.0832139573813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,0,-0.5,103,0.5,3,1,0.5,1,-1,0.5,-1,3.46680077827659,0.61666207246526
"87",1,54.25,87,0.5,-0.75,1,1,-0.25,"[0, 1, 0]","['space', 'space', 'j']","[0.5169210828444193, 1.2669276809010626, 4.700282543448338]",103,4.70028254344834,3.9502759453917,0.750006598056643,0,0,186.5,1.25,3,0.5,-0.75,0.5,-0.75,1,1,0.516921082844419,0.750006598056643,3.43335486254728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,0,-0.25,103,0.25,3,1,0.5,1,-0.75,0.5,-0.75,3.9502759453917,0.750006598056643
"88",1,54.25,88,-0.25,-1,1,1,-1.25,"[0, 1]","['space', 'j']","[1.233419816750029, 2.633810055145659]",103,2.63381005514566,1.23341981675003,1.40039023839563,1,0,186.5,0.75,2,-0.25,-1,-1,-0.25,1,1,1.23341981675003,1.40039023839563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,0,-1.25,103,1.25,2,1,-1,1,-0.25,-0.25,-1,1.23341981675003,1.40039023839563
"89",1,56.75,89,1,0.25,2,2,2.5,"[1, 0]","['space', 'f']","[3.2336595461420075, 4.6834629973654955]",103,4.6834629973655,1.44980345122349,3.23365954614201,0,1,186.5,0.75,2,2,0.5,2,0.5,2,2,3.23365954614201,1.44980345122349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,1,2.5,103,2.5,2,2,2,2,0.5,2,0.5,1.44980345122349,3.23365954614201
"90",1,56.75,90,-0.75,-0.25,3,1,-1.5,"[1, 0]","['space', 'j']","[0.4502909742986958, 1.5667778317019838]",103,1.56677783170198,1.11648685740329,0.450290974298696,0,1,186.5,0.5,2,-0.75,-0.75,-0.75,-0.75,1,3,0.450290974298696,1.11648685740329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,0,-1.5,103,1.5,2,1,-0.75,3,-0.75,-0.75,-0.75,1.11648685740329,0.450290974298696
"91",1,57.25,91,-0.5,1,2,3,0.5,"[0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'f']","[0.4667754857273394, 1.4669294403829554, 2.1835747977693245, 3.316916757450599, 7.116785969306875]",103,7.11678596930687,4.98329005496998,2.13349591433689,0,0,186.5,1.5,5,-1.5,2,-1.5,2,3,2,0.466775485727339,1.00015395465562,0.716645357386369,1.13334195968127,3.79986921185628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,1,0.5,103,0.5,5,3,-1.5,2,2,-1.5,2,4.98329005496998,2.13349591433689
"92",1,58.25,92,0.25,0.75,1,1,1,"[0, 1]","['space', 'f']","[1.7836130664982193, 2.9501135598857218]",103,2.95011355988572,1.78361306649822,1.1665004933875,1,0,186.5,0.5,2,0.25,0.75,0.75,0.25,1,1,1.78361306649822,1.1665004933875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,1,1,103,1,2,1,0.75,1,0.25,0.25,0.75,1.78361306649822,1.1665004933875
"93",1,58.25,93,-1,0,3,1,-1,"[0, 1, 0]","['space', 'space', 'j']","[0.41700671095713915, 1.433642977688578, 1.900316926654341]",103,1.90031692665434,0.883680659922902,1.01663626673144,0,0,186.5,1,3,-1,0,-1,0,1,3,0.417006710957139,1.01663626673144,0.466673948965763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,0,-1,103,1,3,1,-1,3,0,-1,0,0.883680659922902,1.01663626673144
"94",1,59.25,94,0.25,0.25,1,3,1,"[1, 0, 1, 0]","['space', 'space', 'space', 'f']","[0.4334549330724258, 1.2002748457143753, 2.5502683942813746, 3.3667826702767343]",103,3.36678267027673,1.58333418863731,1.78344848163943,0,1,186.5,0,4,0.75,0.25,0.75,0.25,3,1,0.433454933072426,0.766819912641949,1.349993548567,0.81651427599536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,1,1,103,1,4,3,0.75,1,0.25,0.75,0.25,1.58333418863731,1.78344848163943
"95",1,59.25,95,-0.5,0.25,1,1,-0.25,"[0, 1, 0, 1]","['space', 'space', 'space', 'j']","[0.5335298576719651, 1.5668998957498843, 3.850081156097076, 5.13359488518654]",103,5.13359488518654,2.81671111801916,2.31688376716738,1,0,186.5,0.75,4,-0.5,0.25,0.25,-0.5,1,1,0.533529857671965,1.03337003807792,2.28318126034719,1.28351372908946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,0,-0.25,103,0.25,4,1,0.25,1,-0.5,-0.5,0.25,2.81671111801916,2.31688376716738
"96",1,61.75,96,1,-0.5,1,3,2.5,"[1, 0, 1]","['space', 'space', 'f']","[1.1336022163613961, 2.266789854827948, 4.700293540208804]",103,4.7002935402088,1.13318763846655,3.56710590174225,1,1,186.5,1.5,3,3,-0.5,-0.5,3,1,3,1.1336022163614,1.13318763846655,2.43350368538086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,1,2.5,103,2.5,3,1,-0.5,3,3,3,-0.5,1.13318763846655,3.56710590174225
"97",1,61.75,97,1,-1,3,2,-1,"[1, 0, 1]","['space', 'space', 'j']","[2.016892857822313, 3.1335871874525765, 4.866795499830914]",103,4.86679549983091,1.11669432963026,3.75010117020065,1,1,186.5,2,3,2,-3,-3,2,3,2,2.01689285782231,1.11669432963026,1.73320831237834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,0,-1,103,1,3,3,-3,2,2,2,-3,1.11669432963026,3.75010117020065
"98",1,61.75,98,0,-0.25,1,2,-0.25,"[0, 1]","['space', 'j']","[0.7335924659000739, 1.8501108473519707]",103,1.85011084735197,0.733592465900074,1.1165183814519,1,0,186.5,0.25,2,0,-0.25,-0.25,0,1,2,0.733592465900074,1.1165183814519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,0,-0.25,103,0.25,2,1,-0.25,2,0,0,-0.25,0.733592465900074,1.1165183814519
"99",1,61.75,99,0,-1,1,1,-1,"[1, 0]","['space', 'j']","[0.2835921726509696, 1.4169066404301702]",103,1.41690664043017,1.1333144677792,0.28359217265097,0,1,186.5,1,2,0,-1,0,-1,1,1,0.28359217265097,1.1333144677792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,0,-1,103,1,2,1,0,1,-1,0,-1,1.1333144677792,0.28359217265097
"100",1,61.75,100,0,-1,2,1,-2,"[1, 0, 1, 0]","['space', 'space', 'space', 'j']","[0.7002840096829459, 4.383627875469756, 6.483626555856972, 6.767194535636008]",103,6.76719453563601,3.96691184556585,2.80028269007016,0,1,186.5,1,4,0,-2,0,-2,1,2,0.700284009682946,3.68334386578681,2.09999868038722,0.283567979779036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,0,-2,103,2,4,1,0,2,-2,0,-2,3.96691184556585,2.80028269007016
"101",1,62.75,1,-0.5,0.75,2,1,1,"[0, 1, 0]","['space', 'space', 'f']","[2.600269200711409, 6.233614092861899, 8.300287821894017]",103,8.30028782189402,4.66694292974353,3.63334489215049,0,0,186.5,1.25,3,-0.5,1.5,-0.5,1.5,1,2,2.60026920071141,3.63334489215049,2.06667372903212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,1,1,103,1,3,1,-0.5,2,1.5,-0.5,1.5,4.66694292974353,3.63334489215049
"102",1,64.75,2,0.5,0.75,2,1,2,"[0, 1]","['space', 'f']","[0.7001040293616825, 1.817170782633184]",103,1.81717078263318,0.700104029361682,1.1170667532715,1,0,186.5,0.25,2,0.5,1.5,1.5,0.5,2,1,0.700104029361682,1.1170667532715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,1,2,103,2,2,2,1.5,1,0.5,0.5,1.5,0.700104029361682,1.1170667532715
"103",1,65.5,3,0.25,0.5,1,1,0.75,"[0, 1]","['space', 'f']","[0.45027777818540926, 1.3502505062187993]",103,1.3502505062188,0.450277778185409,0.89997272803339,1,0,186.5,0.25,2,0.25,0.5,0.5,0.25,1,1,0.450277778185409,0.89997272803339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,1,0.75,103,0.75,2,1,0.5,1,0.25,0.25,0.5,0.450277778185409,0.89997272803339
"104",1,65.75,4,1,-0.75,1,1,0.25,"[0, 1]","['space', 'f']","[0.40025387855712324, 2.6336000170067564]",103,2.63360001700676,0.400253878557123,2.23334613844963,1,0,186.5,1.75,2,1,-0.75,-0.75,1,1,1,0.400253878557123,2.23334613844963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,1,0.25,103,0.25,2,1,-0.75,1,1,1,-0.75,0.400253878557123,2.23334613844963
"105",1,66.5,5,-0.25,1,1,1,0.75,"[1, 0, 1, 0]","['space', 'space', 'space', 'f']","[0.5002815170846588, 2.0501089412464353, 2.383456325997031, 2.7501022698779707]",103,2.75010226987797,1.91647336804272,0.833628901835255,0,1,186.5,1.25,4,-0.25,1,-0.25,1,1,1,0.500281517084659,1.54982742416178,0.333347384750596,0.36664594388094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,1,0.75,103,0.75,4,1,-0.25,1,1,-0.25,1,1.91647336804272,0.833628901835255
"106",1,67.25,6,-0.25,1,1,1,0.75,"[1, 0]","['space', 'f']","[0.7002803440955176, 1.683459698337174]",103,1.68345969833717,0.983179354241656,0.700280344095518,0,1,186.5,1.25,2,-0.25,1,-0.25,1,1,1,0.700280344095518,0.983179354241656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,1,0.75,103,0.75,2,1,-0.25,1,1,-0.25,1,0.983179354241656,0.700280344095518
"107",1,67.25,7,-1,-1,2,2,-4,"[0, 1]","['space', 'j']","[0.7169371381150995, 2.650110920663792]",103,2.65011092066379,0.7169371381151,1.93317378254869,1,0,186.5,0,2,-2,-2,-2,-2,2,2,0.7169371381151,1.93317378254869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,0,-4,103,4,2,2,-2,2,-2,-2,-2,0.7169371381151,1.93317378254869
"108",1,67.25,8,-1,-0.25,2,3,-3.5,"[1, 0]","['space', 'j']","[0.8003050501538382, 1.8501207444369356]",103,1.85012074443694,1.0498156942831,0.800305050153838,0,1,186.5,0.75,2,-3,-0.5,-3,-0.5,3,2,0.800305050153838,1.0498156942831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,0,-3.5,103,3.5,2,3,-3,2,-0.5,-3,-0.5,1.0498156942831,0.800305050153838
"109",1,67.25,9,0,0,1,1,0,"[1, 0]","['space', 'f']","[1.417200987070828, 2.9336235500777548]",103,2.93362355007775,1.51642256300693,1.41720098707083,0,1,186.5,0,2,0,0,0,0,1,1,1.41720098707083,1.51642256300693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,1,0,103,0,2,1,0,1,0,0,0,1.51642256300693,1.41720098707083
"110",1,67.5,10,0,0.25,1,1,0.25,"[0, 1, 0, 1]","['space', 'space', 'space', 'f']","[0.40027513896166056, 2.4336052221406135, 2.916948061563744, 3.583456985801604]",103,3.5834569858016,0.883617978384791,2.69983900741681,1,0,186.5,0.25,4,0,0.25,0.25,0,1,1,0.400275138961661,2.03333008317895,0.48334283942313,0.66650892423786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,1,0.25,103,0.25,4,1,0.25,1,0,0,0.25,0.883617978384791,2.69983900741681
"111",1,67.75,11,0.5,-0.25,1,1,0.25,"[0, 1, 0]","['space', 'space', 'f']","[0.6168743099533458, 1.883427734419456, 4.166955759297707]",103,4.16695575929771,2.9004023348316,1.26655342446611,0,0,186.5,0.75,3,0.5,-0.25,0.5,-0.25,1,1,0.616874309953346,1.26655342446611,2.28352802487825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,1,0.25,103,0.25,3,1,0.5,1,-0.25,0.5,-0.25,2.9004023348316,1.26655342446611
"112",1,70.25,12,1,0.75,2,1,2.5,"[0, 1]","['space', 'f']","[0.6002787312372675, 2.083433159486958]",103,2.08343315948696,0.600278731237267,1.48315442824969,1,0,186.5,0.25,2,1,1.5,1.5,1,2,1,0.600278731237267,1.48315442824969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,1,2.5,103,2.5,2,2,1.5,1,1,1,1.5,0.600278731237267,1.48315442824969
"113",1,71.75,13,0.5,0.5,1,2,1.5,"[0, 1]","['space', 'f']","[0.4504654562424548, 1.6501211843078636]",103,1.65012118430786,0.450465456242455,1.19965572806541,1,0,186.5,0,2,1,0.5,0.5,1,1,2,0.450465456242455,1.19965572806541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,1,1.5,103,1.5,2,1,0.5,2,1,1,0.5,0.450465456242455,1.19965572806541
"114",1,72.25,14,0.75,-0.25,1,1,0.5,"[0, 1]","['space', 'f']","[0.5336189314366493, 2.0667565712974465]",103,2.06675657129745,0.533618931436649,1.5331376398608,1,0,186.5,1,2,0.75,-0.25,-0.25,0.75,1,1,0.533618931436649,1.5331376398608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,1,0.5,103,0.5,2,1,-0.25,1,0.75,0.75,-0.25,0.533618931436649,1.5331376398608
"115",1,72.25,15,-1,0.5,1,1,-0.5,"[1, 0]","['space', 'j']","[0.4669441027290304, 2.0669094262757426]",103,2.06690942627574,1.59996532354671,0.46694410272903,0,1,186.5,1.5,2,-1,0.5,-1,0.5,1,1,0.46694410272903,1.59996532354671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,0,-0.5,103,0.5,2,1,-1,1,0.5,-1,0.5,1.59996532354671,0.46694410272903
"116",1,73.5,16,0.5,0.75,1,1,1.25,"[1, 0]","['space', 'f']","[0.5501118737156503, 1.7169345722049911]",103,1.71693457220499,1.16682269848934,0.55011187371565,0,1,186.5,0.25,2,0.5,0.75,0.5,0.75,1,1,0.55011187371565,1.16682269848934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,1,1.25,103,1.25,2,1,0.5,1,0.75,0.5,0.75,1.16682269848934,0.55011187371565
"117",1,75.5,17,0.5,0.75,2,1,2,"[1, 0]","['space', 'f']","[1.8003028508010175, 3.0169441760426707]",103,3.01694417604267,1.21664132524165,1.80030285080102,0,1,186.5,0.25,2,0.5,1.5,0.5,1.5,1,2,1.80030285080102,1.21664132524165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,1,2,103,2,2,1,0.5,2,1.5,0.5,1.5,1.21664132524165,1.80030285080102
"118",1,76.75,18,0.25,1,1,1,1.25,"[0, 1]","['space', 'f']","[1.2167743860500195, 2.200137752759474]",103,2.20013775275947,1.21677438605002,0.983363366709455,1,0,186.5,0.75,2,0.25,1,1,0.25,1,1,1.21677438605002,0.983363366709455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,1,1.25,103,1.25,2,1,1,1,0.25,0.25,1,1.21677438605002,0.983363366709455
"119",1,76.75,19,1,-0.75,3,1,-1.25,"[1, 0, 1, 0]","['space', 'space', 'space', 'j']","[0.8501295418463997, 2.2002686142186576, 5.1336322741753975, 6.3503267504274845]",103,6.35032675042748,2.56683354862434,3.78349320180314,0,1,186.5,1.75,4,1,-2.25,1,-2.25,1,3,0.8501295418464,1.35013907237226,2.93336365995674,1.21669447625209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80350877192982,0,-1.25,103,1.25,4,1,1,3,-2.25,1,-2.25,2.56683354862434,3.78349320180314
